Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
ABVX,2025-09-05,16,2025-09-08,2025-09-10,89.42,86.735,1432.1507199999999,1386.37224,-45.778479999999945,-3.196484794561283,2,trailing_stop,False
CELC,2025-09-08,23,2025-09-09,2025-09-10,62.53,59.907,1439.62819,1376.483139,-63.14505099999997,-4.386205510465868,1,trailing_stop,False
ABVX,2025-09-10,16,2025-09-11,2025-09-12,86.88,82.53599999999999,1391.4700799999998,1319.2554239999997,-72.2146560000001,-5.189810189810196,1,trailing_stop,False
CELC,2025-09-10,24,2025-09-11,2025-09-12,58.94,56.378605,1415.9745599999999,1351.73343348,-64.24112651999985,-4.536884230462435,1,trailing_stop,False
ABVX,2025-09-12,16,2025-09-15,2025-09-16,82.19,82.384,1316.35504,1316.825856,0.47081600000001345,0.035766642409784666,1,trailing_stop,False
CELC,2025-09-12,25,2025-09-15,2025-09-16,55.05,53.024249999999995,1377.6262499999998,1324.2806437499999,-53.345606249999946,-3.8722843913579608,1,trailing_stop,False
ZEPP,2025-09-16,28,2025-09-17,2025-09-18,47.08,46.074999999999996,1319.5582399999998,1288.8099,-30.74833999999987,-2.3301995370814343,1,trailing_stop,False
ZEPP,2025-09-18,28,2025-09-19,2025-09-22,46.4,50.112,1300.4992,1401.732864,101.23366400000009,7.784215784215798,3,take_profit,False
ORBS,2025-09-22,117,2025-09-23,2025-09-24,12.0,13.166905,1405.4039999999998,1538.987357115,133.58335711500013,9.504979145854154,1,trailing_stop,False
ORBS,2025-09-24,115,2025-09-25,2025-09-26,12.47,12.197999999999999,1435.48405,1401.3672299999998,-34.11682000000019,-2.376677051897591,1,trailing_stop,False
ORBS,2025-09-26,121,2025-09-29,2025-09-30,11.91,11.452155,1442.5511099999999,1384.3250442449998,-58.226065755000036,-4.0363260165527155,1,trailing_stop,False
MEDP,2025-09-05,3,2025-09-08,2025-10-01,490.04,529.2432,1471.59012,1586.1418704,114.55175039999995,7.7842157842157755,23,take_profit,False
ORBS,2025-09-30,156,2025-10-01,2025-10-02,9.3,8.9205,1452.2508,1390.2064020000003,-62.044397999999774,-4.272292223905117,1,trailing_stop,False
ABVX,2025-09-16,16,2025-09-17,2025-10-06,82.64,89.25120000000001,1323.56224,1426.5911808,103.0289408000001,7.784215784215798,19,take_profit,False
SOGP,2025-10-01,71,2025-10-02,2025-10-06,19.86,19.9025,1411.4700599999999,1411.6644225,0.19436250000012478,0.013770217697728349,4,trailing_stop,False
ORBS,2025-10-02,169,2025-10-03,2025-10-06,8.5,9.18,1437.9364999999998,1549.8685799999998,111.93208000000004,7.784215784215798,3,take_profit,False
ORBS,2025-10-06,123,2025-10-07,2025-10-08,12.18,12.302499999999998,1499.6381399999998,1511.6942924999998,12.056152500000053,0.8039374418684853,1,trailing_stop,False
SPRB,2025-10-06,6,2025-10-07,2025-10-08,211.95,228.0,1272.9716999999996,1366.632,93.66030000000046,7.357610542323956,1,trailing_stop,False
ABTC,2025-10-06,196,2025-10-07,2025-10-08,7.18,6.9635,1408.6872799999999,1363.481154,-45.20612599999981,-3.2090959180095524,1,trailing_stop,False
ORBS,2025-10-08,141,2025-10-09,2025-10-10,10.78,10.288499999999999,1521.4999799999998,1449.2278215,-72.27215849999993,-4.750059773250859,1,trailing_stop,False
SPRB,2025-10-08,8,2025-10-09,2025-10-10,158.5,171.0,1269.2679999999998,1366.632,97.36400000000026,7.6708780178812,1,trailing_stop,False
SATS,2025-10-08,18,2025-10-09,2025-10-13,76.53,74.176,1378.91754,1333.832832,-45.084707999999864,-3.2695724502858847,4,trailing_stop,False
ORBS,2025-10-10,153,2025-10-13,2025-10-14,9.95,9.727905,1523.8723499999996,1486.881095535,-36.991254464999656,-2.427450991219815,1,trailing_stop,False
SPRB,2025-10-10,8,2025-10-13,2025-10-14,179.99,173.8215,1441.3599199999999,1389.1814279999999,-52.178492000000006,-3.6200876183652975,1,trailing_stop,False
WOLF,2025-10-13,47,2025-10-14,2025-10-15,32.0,32.492374999999996,1505.504,1525.6144833749997,20.11048337499983,1.3357974057192745,1,trailing_stop,False
ORBS,2025-10-14,148,2025-10-15,2025-10-16,10.0,9.5,1481.4799999999998,1404.594,-76.88599999999974,-5.189810189810173,1,trailing_stop,False
SATS,2025-10-14,19,2025-10-15,2025-10-16,76.38,72.922,1452.6712199999997,1384.132482,-68.53873799999974,-4.7181177031923145,1,trailing_stop,False
WOLF,2025-10-15,42,2025-10-16,2025-10-17,32.69,32.679905,1374.35298,1371.18345399,-3.1695260099997995,-0.2306195028587088,1,trailing_stop,False
ORBS,2025-10-16,164,2025-10-17,2025-10-20,8.68,8.6925,1424.9435199999998,1424.14443,-0.7990899999997509,-0.056078713912799394,3,trailing_stop,False
WOLF,2025-10-17,46,2025-10-20,2025-10-21,31.6,30.362,1455.0536,1395.255348,-59.79825200000005,-4.109694103364991,1,trailing_stop,False
SPRB,2025-10-20,9,2025-10-21,2025-10-22,148.0,141.43125,1333.3319999999999,1271.6083687500002,-61.7236312499997,-4.629276973026952,1,trailing_stop,False
WOLF,2025-10-21,46,2025-10-22,2025-10-23,30.5,29.23625,1404.4029999999998,1343.5226324999999,-60.88036749999992,-4.334964216111747,1,trailing_stop,False
SPRB,2025-10-22,10,2025-10-23,2025-10-24,136.91,133.42749999999998,1370.4690999999998,1332.940725,-37.52837499999987,-2.7383598068719595,1,trailing_stop,False
WOLF,2025-10-23,46,2025-10-24,2025-10-28,30.0,30.380905,1381.3799999999999,1396.12410837,14.744108370000049,1.067346303696315,4,trailing_stop,False
SPRB,2025-10-24,10,2025-10-27,2025-10-28,135.0,131.52749999999997,1351.35,1313.9597249999997,-37.3902750000002,-2.7668831168831343,1,trailing_stop,False
WOLF,2025-10-28,43,2025-10-29,2025-10-30,31.0,30.390499999999996,1334.3329999999999,1305.4847085,-28.84829149999996,-2.16200090232348,1,trailing_stop,False
SPRB,2025-10-28,11,2025-10-29,2025-10-30,121.41,115.33949999999999,1336.8455099999999,1267.4657654999999,-69.37974450000002,-5.189810189810196,1,trailing_stop,False
SPRB,2025-10-30,12,2025-10-31,2025-11-03,107.26,106.0295,1288.40712,1271.081646,-17.325473999999986,-1.3447204483005293,3,trailing_stop,False
WOLF,2025-10-30,51,2025-10-31,2025-11-03,26.0,26.4575,1327.3259999999998,1347.9831675,20.65716750000024,1.5562994697610355,3,trailing_stop,False
SATS,2025-10-16,19,2025-10-17,2025-11-05,72.21,72.2095,1373.3619899999997,1370.6085195,-2.753470499999594,-0.20049124120579132,19,trailing_stop,False
SPRB,2025-11-03,12,2025-11-04,2025-11-05,101.96,103.5595,1224.7435199999998,1241.471286,16.7277660000002,1.365817881608411,1,trailing_stop,False
WOLF,2025-11-03,57,2025-11-04,2025-11-05,23.5,22.325,1340.8394999999998,1271.2524749999998,-69.58702500000004,-5.189810189810196,1,trailing_stop,False
WOLF,2025-11-05,65,2025-11-06,2025-11-07,20.08,19.123499999999996,1306.5051999999996,1241.7844724999998,-64.72072749999984,-4.9537290398844025,1,trailing_stop,False
SATS,2025-11-05,17,2025-11-06,2025-11-07,72.4,69.63499999999999,1232.0308,1182.611205,-49.41959500000007,-4.011230482224959,1,trailing_stop,False
SPRB,2025-11-05,10,2025-11-06,2025-11-10,120.0,121.96099999999998,1201.1999999999998,1218.3903899999998,17.19038999999998,1.4311013986013865,4,trailing_stop,False
WOLF,2025-11-07,67,2025-11-10,2025-11-11,18.68,18.086479999999998,1252.8115599999999,1210.58236584,-42.229194159999906,-3.3707538713962593,1,trailing_stop,False
SATS,2025-11-07,16,2025-11-10,2025-11-12,73.93,70.61824999999999,1184.06288,1128.762108,-55.30077200000005,-4.67042527336049,2,trailing_stop,False
SPRB,2025-11-10,10,2025-11-11,2025-11-12,118.81,120.06099999999999,1189.2880999999998,1199.4093899999998,10.121290000000045,0.8510376922126861,1,trailing_stop,False
WOLF,2025-11-11,68,2025-11-12,2025-11-13,17.44,18.819499999999998,1187.10592,1278.446274,91.34035399999993,7.694372714441511,1,trailing_stop,False
INBX,2025-11-12,17,2025-11-13,2025-11-14,73.0,77.52,1242.2409999999998,1316.52216,74.28116000000023,5.979609431664246,1,trailing_stop,False
SATS,2025-11-12,18,2025-11-13,2025-11-17,68.72,66.7945,1238.19696,1201.098699,-37.09826100000009,-2.9961518400109854,4,trailing_stop,False
