Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
SPRB,2025-11-21,95,2025-11-24,2025-11-24,108.0,102.6,10270.259999999998,9737.253,-533.0069999999978,-5.189810189810173,0,trailing_stop,True
CRML,2025-11-21,1437,2025-11-24,2025-11-25,7.18,7.086145,10327.977659999999,10172.607574635002,-155.37008536499707,-1.5043611680798041,1,trailing_stop,False
WOLF,2025-11-24,553,2025-11-25,2025-11-25,18.12,19.5696,10030.38036,10811.1668112,780.7864512000015,7.784215784215798,0,take_profit,True
MEDP,2025-11-13,17,2025-11-14,2025-11-28,587.78,594.94225,10002.25226,10103.904231749999,101.65197174999957,1.0162908223832368,14,trailing_stop,False
SPRB,2025-11-24,96,2025-11-25,2025-11-28,103.0,104.5,9897.887999999999,10021.968,124.08000000000175,1.2536007681638983,3,trailing_stop,False
WOLF,2025-11-25,521,2025-11-26,2025-11-28,20.13,20.462999999999997,10498.217729999998,10650.561776999999,152.3440470000005,1.4511420025578037,2,trailing_stop,False
BW,2025-11-25,1745,2025-11-26,2025-12-01,6.01,6.08,10497.937449999998,10598.9904,101.05295000000297,0.9625981339791867,5,trailing_stop,False
SPRB,2025-11-28,102,2025-12-01,2025-12-01,100.4,95.38,10251.0408,9719.03124,-532.0095600000004,-5.189810189810196,0,trailing_stop,True
WOLF,2025-11-28,468,2025-12-01,2025-12-01,21.8937,20.799014999999997,10256.4978516,9724.205080979998,-532.2927706200007,-5.189810189810196,0,trailing_stop,True
SPRB,2025-12-01,114,2025-12-02,2025-12-02,87.57,83.19149999999999,9992.962979999998,9474.347168999999,-518.6158109999997,-5.189810189810185,0,trailing_stop,True
WOLF,2025-12-01,459,2025-12-02,2025-12-02,21.79,20.700499999999998,10011.611609999998,9492.0279705,-519.5836394999988,-5.189810189810173,0,trailing_stop,True
BW,2025-12-01,1610,2025-12-02,2025-12-03,6.23,6.193999999999999,10040.3303,9962.367659999998,-77.96264000000156,-0.7764947732845195,1,trailing_stop,False
PL,2025-11-28,884,2025-12-01,2025-12-04,11.6,12.528,10264.654399999998,11063.677248,799.0228480000023,7.784215784215798,3,take_profit,False
WOLF,2025-12-02,448,2025-12-03,2025-12-04,21.11,22.7988,9466.737279999998,10203.6485376,736.9112576000025,7.78421578421582,1,take_profit,False
COGT,2025-12-02,239,2025-12-03,2025-12-04,39.69,38.07599999999999,9495.39591,9091.063836,-404.3320739999999,-4.258190788803029,1,trailing_stop,False
CELC,2025-12-03,100,2025-12-04,2025-12-04,99.33,107.27640000000001,9942.932999999999,10716.912360000002,773.979360000003,7.78421578421582,0,take_profit,True
TERN,2025-12-04,371,2025-12-05,2025-12-05,27.73,29.948400000000003,10298.11783,11099.7455436,801.6277136000008,7.784215784215798,0,take_profit,True
WOLF,2025-12-04,463,2025-12-05,2025-12-08,22.13,21.831,10256.436189999997,10097.645247,-158.79094299999633,-1.5482077795678895,3,trailing_stop,False
COGT,2025-12-04,260,2025-12-05,2025-12-08,39.46,42.616800000000005,10269.8596,11069.287632,799.4280319999998,7.7842157842157755,3,take_profit,False
DMRA,2025-12-05,419,2025-12-08,2025-12-08,26.46,25.137,11097.826739999999,10521.870597000001,-575.9561429999976,-5.189810189810173,0,trailing_stop,True
