Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
PRCH,2025-07-07,4086,2025-07-08,2025-07-09,12.82,12.54,52434.902519999996,51187.201559999994,-1247.700960000002,-2.379523752378665,1,trailing_stop,False
TRON,2025-07-09,7681,2025-07-10,2025-07-11,6.87,6.84,52821.23847,52485.50196,-335.7365099999952,-0.6356089325521563,1,trailing_stop,False
PRCH,2025-07-09,4066,2025-07-10,2025-07-11,12.95,12.910499999999999,52707.35469999999,52441.59890699999,-265.75579299999663,-0.5042100756386447,1,trailing_stop,False
TRON,2025-07-11,8277,2025-07-14,2025-07-15,6.4,7.020499999999999,53025.7728,58050.569821499994,5024.797021499995,9.476141046453534,1,trailing_stop,False
PRCH,2025-07-11,4461,2025-07-14,2025-07-15,12.18,12.008,54389.31497999999,53514.12031199999,-875.1946679999965,-1.6091297864696763,1,trailing_stop,False
SBET,2025-07-15,1589,2025-07-16,2025-07-17,33.8,37.126,53761.90819999999,58934.22078599999,5172.312586,9.620775674030124,1,trailing_stop,False
TRON,2025-07-15,7031,2025-07-16,2025-07-17,7.8,12.16,54896.64179999999,85411.46304,30514.821240000012,55.58595250902947,1,trailing_stop,False
AER,2025-05-08,246,2025-05-09,2025-07-18,108.92,111.701,26821.114319999997,27450.967554,629.853234000002,2.3483484932254717,70,trailing_stop,False
SBET,2025-07-17,1649,2025-07-18,2025-07-21,36.95,38.432249999999996,60991.48054999999,63311.405469749996,2319.924919750003,3.8036868408992897,3,trailing_stop,False
PRCH,2025-07-17,4435,2025-07-18,2025-07-21,13.15,13.262,58378.57025,58758.15303,379.5827800000043,0.6502091064828797,3,trailing_stop,False
TRON,2025-07-18,5690,2025-07-21,2025-07-22,10.1,10.554499999999999,57526.46899999999,59995.049895,2468.5808950000064,4.2912087912088115,1,trailing_stop,False
WDC,2025-06-30,809,2025-07-01,2025-07-23,63.53,68.61240000000001,51447.16577,55451.9241684,4004.758398400001,7.7842157842157755,22,take_profit,False
PRCH,2025-07-21,4449,2025-07-22,2025-07-23,13.4,13.623,59676.21659999999,60548.118273,871.9016730000076,1.4610538715016386,1,trailing_stop,False
ASST,2025-07-21,674,2025-07-22,2025-07-23,88.4,97.46999999999998,59641.181599999996,65629.08521999998,5987.903619999983,10.039880933546064,1,trailing_stop,False
