Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
FLY,2025-08-29,1275,2025-09-02,2025-09-02,45.0,43.7855,57432.37499999999,55770.685987499994,-1661.689012499999,-2.8932967032966994,0,trailing_stop,True
FLY,2025-09-02,1290,2025-09-03,2025-09-03,44.23,43.129999999999995,57113.75669999999,55582.0623,-1531.694399999993,-2.6818309431919984,0,trailing_stop,True
FLY,2025-09-03,1286,2025-09-04,2025-09-04,44.4,42.7405,57155.4984,54909.318716999995,-2246.179683000002,-3.929945054945061,0,trailing_stop,True
ABVX,2025-08-26,702,2025-08-27,2025-09-05,80.405,88.2645,56500.75430999999,61899.717321,5398.963011000007,9.555559172498441,9,trailing_stop,False
CELC,2025-09-02,1066,2025-09-03,2025-09-05,53.36,54.605999999999995,56938.64176,58151.786003999994,1213.1442439999955,2.130616759552284,2,trailing_stop,False
CELC,2025-09-05,1027,2025-09-08,2025-09-08,55.78,59.76925,57343.34605999999,61321.63673025,3978.2906702500113,6.937667477735632,0,trailing_stop,True
FLY,2025-09-04,1336,2025-09-05,2025-09-09,42.96,42.512499999999996,57451.95455999999,56739.9033,-712.0512599999929,-1.239385614385602,4,trailing_stop,False
ABVX,2025-09-05,640,2025-09-08,2025-09-10,89.42,86.735,57286.0288,55454.8896,-1831.1391999999978,-3.196484794561283,2,trailing_stop,False
CELC,2025-09-08,932,2025-09-09,2025-09-10,62.53,59.907,58336.23795999999,55777.490675999994,-2558.7472839999973,-4.386205510465857,1,trailing_stop,False
NKTR,2025-09-09,1156,2025-09-10,2025-09-10,48.5,46.55949999999999,56122.06599999999,53768.95921799999,-2353.1067820000026,-4.192837059847376,0,trailing_stop,True
ABVX,2025-09-10,653,2025-09-11,2025-09-11,86.88,82.53599999999999,56789.372639999994,53842.11199199999,-2947.260648000003,-5.189810189810196,0,trailing_stop,True
CELC,2025-09-10,960,2025-09-11,2025-09-11,58.94,56.378605,56638.982399999986,54069.3373392,-2569.645060799987,-4.536884230462423,0,trailing_stop,True
NKTR,2025-09-10,1168,2025-09-11,2025-09-11,48.18,48.002644999999994,56330.51423999999,56011.02227063999,-319.49196936000226,-0.5671738908663015,0,trailing_stop,True
NKTR,2025-09-11,1149,2025-09-12,2025-09-12,47.89,46.398,55080.63561,53257.990698,-1822.644911999996,-3.309048437467721,0,trailing_stop,True
ABVX,2025-09-11,667,2025-09-12,2025-09-15,83.0,82.384,55416.361,54895.177872,-521.1831279999969,-0.9404860200040832,3,trailing_stop,False
CELC,2025-09-11,968,2025-09-12,2025-09-15,57.33,54.7865,55550.93543999999,52980.298667999996,-2570.6367719999907,-4.627531024705267,3,trailing_stop,False
ZEPP,2025-09-15,1118,2025-09-16,2025-09-16,48.48,46.0655,54254.840639999995,51449.727771,-2805.112868999997,-5.170253632506105,0,trailing_stop,True
NKTR,2025-09-12,1124,2025-09-15,2025-09-17,49.0,50.1125,55131.075999999994,56270.12355,1139.047550000003,2.0660716834186355,2,trailing_stop,False
ABVX,2025-09-15,639,2025-09-16,2025-09-17,85.46,81.18699999999998,54663.548939999986,51826.61450699999,-2836.934432999995,-5.189810189810185,1,trailing_stop,False
ZEPP,2025-09-16,1145,2025-09-17,2025-09-17,47.08,46.074999999999996,53960.50659999999,52703.11912499999,-1257.3874750000032,-2.3301995370814454,0,trailing_stop,True
ABVX,2025-09-17,662,2025-09-18,2025-09-18,80.8,80.18,53543.08959999999,53026.08084,-517.0087599999897,-0.9655938121284513,0,trailing_stop,True
ZEPP,2025-09-17,1147,2025-09-18,2025-09-18,46.94,47.07972,53894.02017999999,53946.438401160005,52.41822116001276,0.09726166462427077,0,trailing_stop,True
CELC,2025-09-17,984,2025-09-18,2025-09-19,54.6,53.171499999999995,53780.126399999994,52268.43524399999,-1511.6911560000008,-2.8108731927413255,1,trailing_stop,False
ZEPP,2025-09-18,1135,2025-09-19,2025-09-22,46.4,48.9725,52716.664,55528.2037125,2811.5397125000018,5.333303549898383,3,trailing_stop,False
ORBS,2025-09-22,4428,2025-09-23,2025-09-23,12.0,13.166905,53189.13599999999,58244.75228466,5055.6162846600055,9.504979145854154,0,trailing_stop,True
CELC,2025-09-19,1005,2025-09-22,2025-09-24,53.69,52.022,54012.40844999999,52229.82789,-1782.5805599999876,-3.3003167441610137,2,trailing_stop,False
ORBS,2025-09-23,4104,2025-09-24,2025-09-24,13.29,13.879499999999998,54596.70215999999,56904.50653199999,2307.8043719999987,4.227003245061933,0,trailing_stop,True
ORBS,2025-09-24,4355,2025-09-25,2025-09-25,12.47,12.197999999999999,54361.15685,53069.167709999994,-1291.9891400000051,-2.376677051897591,0,trailing_stop,True
CELC,2025-09-24,1018,2025-09-25,2025-09-25,53.0,50.59225,54007.95399999999,51451.4075895,-2556.546410499992,-4.733647955817755,0,trailing_stop,True
ORBS,2025-09-25,4604,2025-09-26,2025-09-26,11.7,11.494715,53920.66679999999,52868.746192139995,-1051.9206078599964,-1.9508672097133584,0,trailing_stop,True
CELC,2025-09-25,1025,2025-09-26,2025-09-26,52.35,49.88925,53712.408749999995,51085.344768749994,-2627.0639812500012,-4.890981511325354,0,trailing_stop,True
ORBS,2025-09-26,4475,2025-09-29,2025-09-29,11.91,11.452155,53350.547249999996,51197.145231375,-2153.402018624998,-4.0363260165527155,0,trailing_stop,True
MEDP,2025-08-29,120,2025-09-02,2025-09-30,474.41,512.3628000000001,56986.129199999996,61422.052464000015,4435.923264000019,7.78421578421582,28,take_profit,False
CELC,2025-09-26,1031,2025-09-29,2025-09-30,51.07,50.12199999999999,52705.823169999996,51624.10621799999,-1081.7169520000025,-2.0523670572623054,1,trailing_stop,False
ORBS,2025-09-29,4821,2025-09-30,2025-09-30,11.0,10.45,53084.030999999995,50329.07055,-2754.9604499999987,-5.189810189810185,0,trailing_stop,True
ORBS,2025-09-30,5618,2025-10-01,2025-10-01,9.3,8.9205,52299.647399999994,50065.25363100001,-2234.3937689999875,-4.272292223905105,0,trailing_stop,True
SOGP,2025-09-30,2985,2025-10-01,2025-10-01,17.05,18.8955,50945.14425,56346.664432499994,5401.520182499997,10.602620253646645,0,trailing_stop,True
PL,2025-09-30,4093,2025-10-01,2025-10-01,12.84,13.318999999999999,52606.674119999996,54460.15233299999,1853.4782129999949,3.5232757896309197,0,trailing_stop,True
ORBS,2025-10-01,6447,2025-10-02,2025-10-02,8.27,9.024905,53370.00668999999,58125.378972465005,4755.372282465018,8.910196152094606,0,trailing_stop,True
SOGP,2025-10-01,2695,2025-10-02,2025-10-02,19.86,18.866999999999997,53576.22269999999,50795.718434999995,-2780.504264999996,-5.189810189810185,0,trailing_stop,True
PL,2025-10-01,3707,2025-10-02,2025-10-02,14.36,14.35203,53285.752519999995,53149.77223479,-135.9802852099965,-0.2551907006642318,0,trailing_stop,True
ORBS,2025-10-02,6334,2025-10-03,2025-10-03,8.5,8.2935,53892.83899999999,52478.497971000004,-1414.3410289999883,-2.6243579949462137,0,trailing_stop,True
VIA,2025-10-02,1114,2025-10-03,2025-10-03,47.73,45.580999999999996,53224.39121999999,50726.456765999996,-2497.9344539999947,-4.6932137629811965,0,trailing_stop,True
ABVX,2025-09-18,632,2025-09-19,2025-10-06,83.52,90.2016,52837.42463999999,56950.4037888,4112.979148800012,7.784215784215798,17,take_profit,False
SATS,2025-10-02,674,2025-10-03,2025-10-06,79.35,75.8005,53535.381899999986,51038.447463,-2496.934436999989,-4.664082609262177,3,trailing_stop,False
ORBS,2025-10-03,6084,2025-10-06,2025-10-06,8.72,10.706499999999998,53105.532479999994,65073.20765399999,11967.675173999996,22.535646692756785,0,trailing_stop,True
ABTC,2025-10-03,7763,2025-10-06,2025-10-07,7.2,7.020499999999999,55949.493599999994,54445.6413585,-1503.852241499997,-2.68787462537462,1,trailing_stop,False
ORBS,2025-10-06,4523,2025-10-07,2025-10-07,12.18,12.302499999999998,55145.23013999999,55588.56329249999,443.3331524999958,0.803937441868463,0,trailing_stop,True
SPRB,2025-10-06,256,2025-10-07,2025-10-07,211.95,228.0,54313.45919999999,58309.632,3996.1728000000076,7.3576105423239335,0,trailing_stop,True
PL,2025-10-06,3519,2025-10-07,2025-10-07,15.0,15.2095,52837.784999999996,53468.7082695,630.9232695000028,1.1940759240759213,0,trailing_stop,True
ORBS,2025-10-07,4703,2025-10-08,2025-10-08,12.0,11.988999999999999,56492.435999999994,56327.88273299999,-164.55326700000296,-0.29128371628371896,0,trailing_stop,True
SPRB,2025-10-07,391,2025-10-08,2025-10-08,140.0,166.25,54794.73999999999,64938.74625,10144.006250000006,18.51273726273728,0,trailing_stop,True
PL,2025-10-07,3399,2025-10-08,2025-10-08,16.55,15.941,56309.70345,54129.275541,-2180.427908999998,-3.8722063435054355,0,trailing_stop,True
ORBS,2025-10-08,5371,2025-10-09,2025-10-09,10.78,10.288499999999999,57957.27937999999,55204.2739665,-2753.0054134999955,-4.750059773250859,0,trailing_stop,True
SPRB,2025-10-08,349,2025-10-09,2025-10-09,158.5,171.0,55371.81649999999,59619.321,4247.50450000001,7.6708780178812,0,trailing_stop,True
SATS,2025-10-07,732,2025-10-08,2025-10-10,76.93,74.176,56369.072759999995,54242.535168,-2126.5375919999933,-3.7725254077782266,2,trailing_stop,False
PL,2025-10-08,3626,2025-10-09,2025-10-10,15.59,15.2475,56585.86933999999,55232.14756500001,-1353.7217749999836,-2.3923318503177082,1,trailing_stop,False
ORBS,2025-10-09,5194,2025-10-10,2025-10-10,11.005,10.459499999999998,57217.129969999995,54272.31635699999,-2944.8136130000057,-5.146734228969585,0,trailing_stop,True
SPRB,2025-10-09,314,2025-10-10,2025-10-10,177.95,189.239905,55932.17629999999,59361.90883983,3429.732539830009,6.131949025967032,0,trailing_stop,True
ORBS,2025-10-10,5796,2025-10-13,2025-10-13,9.95,9.727905,57727.87019999999,56326.55444261999,-1401.315757379998,-2.427450991219837,0,trailing_stop,True
SPRB,2025-10-10,321,2025-10-13,2025-10-13,179.99,173.8215,57834.56679,55740.90479849999,-2093.6619915000047,-3.6200876183653086,0,trailing_stop,True
NKTR,2025-10-10,1023,2025-10-13,2025-10-13,55.3,54.976499999999994,56628.47189999999,56184.7185405,-443.75335949999135,-0.7836223451051505,0,trailing_stop,True
WOLF,2025-10-13,1782,2025-10-14,2025-10-14,32.0,32.492374999999996,57081.02399999999,57843.51083774999,762.4868377500025,1.3357974057192745,0,trailing_stop,True
ORBS,2025-10-13,5883,2025-10-14,2025-10-14,9.73,9.69,57298.831589999994,56949.26373,-349.56785999999556,-0.6100785134700804,0,trailing_stop,True
SPRB,2025-10-13,366,2025-10-14,2025-10-14,156.69,178.8375,57405.88853999999,65389.070475,7983.181935000008,13.906555822121614,0,trailing_stop,True
WOLF,2025-10-14,1762,2025-10-15,2025-10-15,33.31,31.767999999999997,58750.91221999999,55919.240783999994,-2831.671435999997,-4.8197914364230705,0,trailing_stop,True
ORBS,2025-10-14,5837,2025-10-15,2025-10-15,10.0,9.5,58428.369999999995,55396.0485,-3032.321499999998,-5.189810189810185,0,trailing_stop,True
SPRB,2025-10-14,336,2025-10-15,2025-10-15,171.59,170.9525,57711.894239999994,57382.59995999999,-329.2942800000019,-0.5705830389669764,0,trailing_stop,True
SATS,2025-10-10,781,2025-10-13,2025-10-16,74.0,72.922,57851.793999999994,56895.12991799999,-956.664082000003,-1.6536463536463542,3,trailing_stop,False
WOLF,2025-10-15,1745,2025-10-16,2025-10-16,32.69,32.679905,57101.09404999999,56969.407790774996,-131.68625922499632,-0.2306195028587088,0,trailing_stop,True
ORBS,2025-10-15,6047,2025-10-16,2025-10-16,9.42,9.0725,57019.70273999999,54806.5460925,-2213.1566474999927,-3.8813893113256004,0,trailing_stop,True
SPRB,2025-10-15,346,2025-10-16,2025-10-16,161.1,154.85,55796.340599999996,53524.5219,-2271.818699999996,-4.071626697325015,0,trailing_stop,True
WOLF,2025-10-16,1740,2025-10-17,2025-10-17,32.305,33.154999999999994,56266.91069999999,57632.01029999999,1365.099599999994,2.426114359251641,0,trailing_stop,True
ORBS,2025-10-16,6426,2025-10-17,2025-10-17,8.68,8.6925,55833.45767999999,55802.146995,-31.310684999989462,-0.056078713912799394,0,trailing_stop,True
SPRB,2025-10-16,357,2025-10-17,2025-10-20,155.77,151.44216,55665.49989,54010.78626888,-1654.7136211199977,-2.9726017450482978,3,trailing_stop,False
WOLF,2025-10-17,1779,2025-10-20,2025-10-20,31.6,30.362,56272.61639999999,53959.984002,-2312.6323979999943,-4.10969410336498,0,trailing_stop,True
ORBS,2025-10-17,6323,2025-10-20,2025-10-20,8.8,8.549999999999999,55698.0424,54007.58834999999,-1690.4540500000076,-3.0350331486695303,0,trailing_stop,True
SPRB,2025-10-20,375,2025-10-21,2025-10-21,148.0,141.43125,55555.49999999999,52983.68203125,-2571.817968749994,-4.629276973026963,0,trailing_stop,True
WOLF,2025-10-20,1791,2025-10-21,2025-10-21,30.25,29.677999999999997,54231.927749999995,53100.144702,-1131.7830479999975,-2.086931250567614,0,trailing_stop,True
ORBS,2025-10-20,6186,2025-10-21,2025-10-21,8.75,8.3125,54181.627499999995,51369.703875,-2811.923624999996,-5.189810189810185,0,trailing_stop,True
SPRB,2025-10-21,420,2025-10-22,2025-10-22,128.54,136.79999999999998,54040.78679999999,57398.543999999994,3357.7572000000073,6.213375857066561,0,trailing_stop,True
WOLF,2025-10-21,1805,2025-10-22,2025-10-22,30.5,29.23625,55107.55249999999,52718.65981874999,-2388.8926812499994,-4.334964216111759,0,trailing_stop,True
ORBS,2025-10-21,7745,2025-10-22,2025-10-22,7.06,6.771125,54734.37969999999,52389.92076187499,-2344.458938124997,-4.28333882831049,0,trailing_stop,True
SPRB,2025-10-22,393,2025-10-23,2025-10-23,136.91,133.42749999999998,53859.43562999999,52384.570492499995,-1474.8651374999972,-2.7383598068719595,0,trailing_stop,True
ORBS,2025-10-22,8370,2025-10-23,2025-10-23,6.37,6.364905,53370.21689999999,53220.98059515,-149.23630484999012,-0.27962469241902266,0,trailing_stop,True
SPRB,2025-10-23,409,2025-10-24,2025-10-24,131.03,130.511,53644.86127,53325.620000999996,-319.24126900000556,-0.5951013040992548,0,trailing_stop,True
ORBS,2025-10-23,8252,2025-10-24,2025-10-24,6.53,6.507404999999999,53939.44556,53645.40695394,-294.03860605999944,-0.5451272311149835,0,trailing_stop,True
WOLF,2025-10-22,1798,2025-10-23,2025-10-27,29.66,30.380905,53382.00867999999,54570.242322809994,1188.2336428100025,2.2259065782498144,4,trailing_stop,False
SPRB,2025-10-24,400,2025-10-27,2025-10-27,135.0,131.52749999999997,54053.99999999999,52558.388999999996,-1495.6109999999971,-2.766883116883112,0,trailing_stop,True
ORBS,2025-10-24,8137,2025-10-27,2025-10-27,6.53,6.821,53187.744609999994,55446.974523,2259.229913000003,4.247651276747755,0,trailing_stop,True
SPRB,2025-10-27,411,2025-10-28,2025-10-28,131.54,124.96299999999998,54117.00293999999,51308.43320699999,-2808.569733000004,-5.189810189810196,0,trailing_stop,True
WOLF,2025-10-27,1753,2025-10-28,2025-10-28,30.53,30.371405,53572.60909,53187.831892035,-384.7771979649988,-0.7182349422604872,0,trailing_stop,True
ORBS,2025-10-27,8509,2025-10-28,2025-10-28,6.3,6.00343,53660.306699999994,51032.102684130004,-2628.2040158699892,-4.897855002140695,0,trailing_stop,True
WOLF,2025-10-28,1701,2025-10-29,2025-10-29,31.0,30.390499999999996,52783.73099999999,51642.54625949999,-1141.1847405000008,-2.16200090232348,0,trailing_stop,True
SPRB,2025-10-28,437,2025-10-29,2025-10-29,121.41,115.33949999999999,53109.226169999994,50352.95813849999,-2756.2680315000034,-5.189810189810196,0,trailing_stop,True
ORBS,2025-10-28,9179,2025-10-29,2025-10-29,5.75,5.471715,52832.02924999999,50174.647113014995,-2657.3821369849975,-5.02986952178256,0,trailing_stop,True
WOLF,2025-10-29,1980,2025-10-30,2025-10-30,25.94,26.505,51412.5612,52427.4201,1014.8589000000065,1.973951260767004,0,trailing_stop,True
SPRB,2025-10-29,443,2025-10-30,2025-10-30,116.0,113.562715,51439.38799999999,50257.974462255,-1181.413537744993,-2.296709940921138,0,trailing_stop,True
ORBS,2025-10-29,10033,2025-10-30,2025-10-30,5.05,5.006499999999999,50717.31664999999,50179.98428549999,-537.3323645000055,-1.059465287188066,0,trailing_stop,True
SPRB,2025-10-30,480,2025-10-31,2025-10-31,107.26,106.0295,51536.284799999994,50843.26583999999,-693.0189600000012,-1.3447204483005404,0,trailing_stop,True
WOLF,2025-10-30,1990,2025-10-31,2025-10-31,26.0,26.4575,51791.73999999999,52597.774574999996,806.0345750000051,1.5562994697610133,0,trailing_stop,True
